Id,Education,Marital_Status,Income,Children,NumWebVisitsMonth,Response,Complain,SegmentLabel
3536,Graduation,Together,19740.0,1,5,0,0,At Risk
8686,Basic,Together,23724.0,1,8,0,0,Promising
9707,PhD,Married,55212.0,1,8,0,0,Loyal
10872,PhD,Married,55212.0,1,8,0,0,Loyal
9058,Graduation,Widow,79800.0,0,3,1,0,Champions
4640,Graduation,Divorced,70647.0,1,2,0,0,Champions
2525,PhD,Married,38410.0,0,6,1,0,Loyal
9503,Graduation,Single,28071.0,0,8,0,0,Promising
10704,Graduation,Single,54803.0,1,4,0,0,Loyal
2669,Graduation,Single,74293.0,0,2,0,0,Loyal
10037,Graduation,Single,74293.0,0,2,0,0,Loyal
5680,2n Cycle,Married,35684.0,1,6,0,0,At Risk
3726,PhD,Together,34320.0,1,8,0,0,At Risk
4548,Graduation,Single,41967.0,2,4,0,0,At Risk
4599,Master,Married,49681.0,2,7,0,0,Loyal
879,Master,Married,49681.0,2,7,0,0,Loyal
7409,Graduation,Together,53187.0,1,5,0,0,Promising
1964,Graduation,Together,86610.0,0,2,0,0,Loyal
0,Graduation,Married,70951.0,0,1,0,0,Loyal
4860,Graduation,Single,24206.0,1,6,0,0,At Risk
425,Graduation,Married,55357.0,2,5,0,0,Loyal
9500,Graduation,Married,58113.0,1,7,0,1,Loyal
3074,PhD,Married,70643.0,0,6,1,0,Loyal
5140,PhD,Married,64355.0,1,8,0,0,Champions
2611,Master,Together,82576.0,0,1,0,0,Loyal
916,PhD,Single,41644.0,2,3,0,0,At Risk
10413,Graduation,Married,72570.0,0,1,0,0,Champions
3696,Graduation,Divorced,30630.0,2,7,0,0,At Risk
304,Master,Single,22944.0,1,7,0,0,Promising
5113,PhD,Divorced,86979.0,0,2,1,0,Loyal
2863,Graduation,Single,,3,7,0,0,Champions
4597,PhD,Together,82072.0,0,1,0,0,Loyal
675,Master,Divorced,52034.0,2,7,0,0,Loyal
4483,Graduation,Single,72354.0,0,1,0,0,Loyal
1502,Graduation,Together,28427.0,1,8,0,0,At Risk
736,Graduation,Together,28427.0,1,8,0,0,At Risk
4487,Master,Single,39858.0,1,6,1,0,Promising
3412,Master,Married,67381.0,1,7,0,0,Loyal
1744,Basic,Single,23529.0,1,6,0,0,At Risk
5837,Graduation,Married,51479.0,2,7,0,0,Loyal
3422,Graduation,Married,76068.0,1,6,0,0,Loyal
7462,Graduation,Single,22507.0,0,9,0,0,Loyal
10702,Graduation,Single,52413.0,1,7,0,0,Loyal
2115,Graduation,Together,50116.0,2,5,0,0,At Risk
4138,Graduation,Single,76624.0,1,1,0,0,Loyal
11091,Graduation,Together,34587.0,2,4,0,0,At Risk
7712,PhD,Single,62159.0,0,4,0,0,Loyal
3535,Graduation,Single,66294.0,0,2,0,0,Loyal
5899,PhD,Together,5648.0,2,20,0,0,At Risk
8749,Graduation,Together,37235.0,1,4,0,0,At Risk
10955,Graduation,Widow,85620.0,0,1,1,0,Loyal
9491,Graduation,Together,23976.0,1,7,0,0,Promising
5286,Master,Single,41020.0,0,3,0,0,Promising
3409,Graduation,Single,36108.0,1,9,0,0,Promising
2544,Master,Divorced,57530.0,1,1,0,0,Promising
2118,2n Cycle,Married,62905.0,1,4,0,0,Loyal
9370,PhD,Married,65846.0,0,4,0,0,Loyal
4864,Graduation,Married,34380.0,1,8,0,0,Promising
405,Graduation,Divorced,41638.0,1,8,0,0,Loyal
10513,Graduation,Together,63207.0,0,7,0,0,Loyal
5138,Graduation,Together,28320.0,1,8,0,0,At Risk
8387,Graduation,Married,43140.0,1,6,0,0,Promising
378,Graduation,Married,52531.0,0,6,0,0,Loyal
5846,Graduation,Divorced,40246.0,1,6,0,0,At Risk
8870,Graduation,Together,35196.0,1,8,1,0,Loyal
10340,Graduation,Together,35196.0,1,8,0,0,Loyal
7290,Graduation,Single,70596.0,0,2,0,0,Loyal
8895,Graduation,Single,70596.0,0,2,0,0,Loyal
3635,PhD,Single,52597.0,1,5,0,0,Loyal
11178,Master,Single,42394.0,1,7,0,0,At Risk
2410,Graduation,Single,81657.0,0,1,0,0,Loyal
3281,PhD,Married,49154.0,2,6,0,0,Loyal
9905,Graduation,Together,34074.0,2,6,0,0,Promising
2437,Graduation,Married,,0,3,0,0,Champions
2565,Master,Divorced,70638.0,0,3,0,0,Loyal
7912,Graduation,Married,38136.0,1,8,0,0,Promising
7072,Graduation,Married,67432.0,1,4,0,0,Loyal
1409,Graduation,Together,40689.0,1,8,0,0,Loyal
5314,Graduation,Together,40689.0,1,8,0,0,Loyal
7215,Graduation,Single,101970.0,0,2,1,0,Champions
8858,PhD,Married,44325.0,1,8,0,0,Loyal
895,PhD,Married,61467.0,2,5,0,0,Loyal
10313,Graduation,Married,48178.0,2,8,0,0,Loyal
642,Basic,Married,16005.0,1,8,0,0,Promising
8504,Graduation,Married,79593.0,0,2,0,0,Loyal
1020,Graduation,Married,79593.0,0,2,0,0,Loyal
3717,Graduation,Married,61180.0,1,3,0,0,Loyal
7646,Graduation,Single,64449.0,1,4,0,0,Loyal
5796,Graduation,Married,77437.0,0,1,0,0,Champions
8625,Graduation,Married,17649.0,1,8,0,0,Promising
5407,Graduation,Together,53103.0,1,7,0,0,Champions
4356,Graduation,Together,71819.0,1,6,0,0,Loyal
2886,Master,Divorced,74290.0,1,6,0,0,Champions
10057,Graduation,Single,72282.0,0,7,1,0,Champions
10741,Master,Together,47352.0,1,7,0,0,Loyal
5491,Master,Together,47352.0,1,7,0,0,Loyal
4442,Graduation,Single,46524.0,1,3,0,0,Promising
3972,Graduation,Together,50200.0,2,8,0,0,Loyal
2431,Graduation,Married,18222.0,0,8,0,0,At Risk
7899,PhD,Married,77610.0,1,7,0,0,Loyal
9703,PhD,Married,38097.0,2,7,1,0,Promising
6927,PhD,Married,44377.0,2,8,0,0,Loyal
7005,Graduation,Single,58684.0,0,2,0,0,Loyal
246,Graduation,Married,66480.0,2,4,0,0,Loyal
4796,Graduation,Divorced,49638.0,1,2,0,0,At Risk
4725,PhD,Together,50616.0,1,2,0,0,At Risk
3286,PhD,Divorced,26642.0,1,6,0,0,At Risk
10680,Graduation,Together,33235.0,1,7,0,0,Promising
4297,Graduation,Together,23228.0,1,8,0,0,At Risk
7327,PhD,Married,36732.0,2,2,0,0,Promising
1553,Graduation,Together,82657.0,0,4,0,0,Champions
1665,PhD,Divorced,64140.0,2,5,1,0,Loyal
10640,Graduation,Together,44392.0,2,7,0,0,Promising
7620,Basic,Single,16185.0,1,8,0,0,Promising
7761,2n Cycle,Together,38702.0,1,6,0,0,Promising
5062,PhD,Married,54072.0,2,8,0,0,At Risk
6349,Master,Divorced,61787.0,0,5,0,0,Loyal
3386,Graduation,Married,34935.0,0,7,0,0,Promising
8175,Graduation,Married,34935.0,0,7,0,0,Promising
6245,PhD,Together,59292.0,1,3,0,0,Loyal
8780,PhD,Together,59292.0,1,3,0,0,Loyal
2276,Graduation,Single,57959.0,1,3,0,0,Loyal
1172,PhD,Married,92491.0,0,3,1,0,Champions
3225,Master,Married,42207.0,1,6,1,0,Promising
8629,Graduation,Widow,46984.0,2,5,0,0,At Risk
798,Graduation,Single,23442.0,1,7,0,0,At Risk
269,PhD,Single,46757.0,1,9,0,0,Champions
8213,2n Cycle,Together,14515.0,1,7,1,0,Promising
10245,2n Cycle,Single,80910.0,0,1,0,0,Loyal
2447,Graduation,Together,30545.0,1,7,0,0,Promising
9817,Master,Single,44802.0,0,8,0,0,Champions
1371,Graduation,Single,79941.0,0,1,0,0,Loyal
8093,Master,Married,79734.0,0,1,0,0,Loyal
713,Master,Married,50353.0,0,3,0,0,Loyal
11051,PhD,Together,77376.0,2,4,0,0,Loyal
5545,PhD,Married,78075.0,0,1,0,0,Loyal
5283,PhD,Single,42473.0,2,5,0,0,Promising
5010,Graduation,Single,25008.0,1,8,0,0,At Risk
7495,PhD,Married,56223.0,1,4,0,0,Promising
4368,Graduation,Married,47850.0,1,6,0,0,Promising
6303,PhD,Together,91820.0,0,1,0,0,Champions
1030,PhD,Single,40637.0,2,7,0,0,At Risk
10364,Graduation,Divorced,23295.0,0,8,0,0,At Risk
6945,Graduation,Single,84574.0,0,5,0,0,Champions
8562,Graduation,Together,54165.0,0,2,0,0,Promising
2918,Graduation,Divorced,28510.0,2,5,0,0,Promising
9167,Graduation,Married,67131.0,1,6,0,0,Loyal
4743,PhD,Married,56242.0,1,6,0,0,Loyal
10742,PhD,Married,86580.0,0,1,0,0,Loyal
10965,Graduation,Together,76005.0,0,6,0,0,Champions
7129,PhD,Married,54693.0,1,6,0,0,Loyal
3732,Master,Married,52750.0,1,4,0,0,Loyal
7124,Graduation,Divorced,36997.0,2,5,0,0,Promising
10686,PhD,Together,34230.0,2,7,0,0,At Risk
7247,Graduation,Widow,47916.0,1,6,0,0,Loyal
1513,2n Cycle,Together,60839.0,2,8,0,0,Champions
460,PhD,Married,79930.0,0,2,0,0,Loyal
6653,PhD,Married,55158.0,2,7,1,0,Loyal
9400,2n Cycle,Single,85485.0,0,2,0,0,Loyal
7106,PhD,Married,75865.0,0,1,0,0,Loyal
4252,Graduation,Married,44375.0,1,5,0,0,Promising
9240,PhD,Single,60504.0,1,6,0,0,Loyal
10770,Graduation,Married,65492.0,0,2,0,0,Loyal
176,2n Cycle,Single,67506.0,1,3,0,0,Promising
6870,PhD,Divorced,68805.0,1,2,0,0,Promising
143,Graduation,Single,61209.0,0,2,0,0,Loyal
6445,Graduation,Together,66825.0,0,2,0,0,Loyal
4278,PhD,Single,87188.0,0,3,1,0,Loyal
6906,Master,Widow,84953.0,0,2,1,0,Loyal
4637,PhD,Single,74637.0,0,3,0,0,Champions
8690,Graduation,Married,86111.0,0,2,0,0,Champions
1173,Master,Together,77632.0,0,2,1,0,Loyal
1928,Graduation,Married,31814.0,1,9,0,0,Promising
9029,PhD,Married,70116.0,0,1,0,0,Champions
10299,PhD,Single,48240.0,0,5,1,0,Loyal
9246,Master,Together,40101.0,1,7,0,0,Loyal
4943,Graduation,Married,70503.0,0,6,0,0,Loyal
4122,Graduation,Married,79205.0,0,4,1,0,Loyal
2853,Graduation,Single,51766.0,1,5,0,0,Promising
902,Graduation,Together,62994.0,1,6,0,0,Promising
1672,PhD,Together,65640.0,1,2,0,0,Loyal
7254,Graduation,Together,38361.0,1,7,0,0,Promising
8775,Graduation,Together,38361.0,1,7,0,0,Promising
9543,Graduation,Married,19986.0,1,7,0,0,At Risk
7093,Graduation,Married,19986.0,1,7,0,0,At Risk
2894,Graduation,Single,72903.0,0,4,1,0,Champions
5956,PhD,Divorced,45072.0,3,8,0,0,Loyal
1921,PhD,Married,59062.0,3,4,0,0,Promising
5057,Master,Married,61794.0,1,2,0,0,Loyal
10260,Master,Together,45143.0,1,7,0,0,Promising
2262,Master,Together,45143.0,1,7,0,0,Promising
7930,Master,Single,26877.0,0,6,0,0,Promising
1461,PhD,Divorced,36921.0,2,7,0,0,At Risk
7514,2n Cycle,Together,54342.0,2,6,0,0,Promising
6461,Master,Single,62772.0,1,2,0,0,Loyal
257,PhD,Married,75032.0,1,3,0,0,Loyal
9460,Graduation,Married,22419.0,0,8,0,0,Promising
3855,Graduation,Married,22419.0,0,8,0,0,Promising
367,2n Cycle,Married,36550.0,1,9,0,0,Loyal
9265,Graduation,Married,75027.0,1,5,0,0,Champions
1990,PhD,Single,63159.0,0,3,0,0,Loyal
3594,Master,Married,54108.0,2,8,0,0,Loyal
9292,Graduation,Married,81795.0,0,2,0,0,Champions
6218,Graduation,Married,59594.0,1,7,0,0,Loyal
6528,Master,Together,18492.0,1,8,0,0,At Risk
10164,Graduation,Single,94472.0,1,5,0,0,Loyal
9937,Graduation,Single,70337.0,0,1,0,0,Loyal
274,Graduation,Single,34853.0,2,6,0,0,At Risk
5250,Master,Widow,,0,1,1,0,Loyal
11010,PhD,Single,16269.0,1,8,0,0,At Risk
6969,Graduation,Together,50272.0,1,7,0,0,Promising
10735,Graduation,Single,22804.0,1,9,0,0,At Risk
5068,Graduation,Single,22804.0,1,9,0,0,At Risk
9974,Graduation,Married,30631.0,1,7,0,0,At Risk
7053,PhD,Single,78420.0,0,1,0,0,Loyal
3179,Graduation,Single,81741.0,0,2,0,0,Loyal
8082,Graduation,Married,25721.0,1,7,1,0,At Risk
1362,Graduation,Single,31907.0,0,7,0,0,Promising
6768,Graduation,Divorced,37859.0,3,8,0,0,At Risk
2375,Graduation,Together,30261.0,3,8,0,0,At Risk
6856,Graduation,Together,21645.0,1,9,1,0,At Risk
4066,2n Cycle,Divorced,21282.0,1,6,0,0,At Risk
4333,Graduation,Together,32144.0,2,7,0,0,At Risk
2948,Master,Divorced,62637.0,1,2,0,0,Promising
4927,Graduation,Together,16626.0,2,9,0,0,At Risk
7426,2n Cycle,Married,54690.0,2,3,0,0,Promising
8360,2n Cycle,Married,54690.0,2,3,0,0,Promising
4058,PhD,Single,61284.0,0,6,0,0,Loyal
10755,2n Cycle,Married,23718.0,1,7,0,0,Promising
8414,PhD,Single,33419.0,1,7,0,0,Promising
6810,Graduation,Divorced,82025.0,0,1,1,0,Loyal
3839,Basic,Single,15056.0,2,5,0,0,Promising
3483,Graduation,Married,48192.0,0,8,1,0,Loyal
238,2n Cycle,Together,67309.0,2,7,0,0,Loyal
591,Graduation,Widow,66033.0,1,7,0,0,Loyal
5063,Graduation,Single,28769.0,1,9,0,0,Promising
4303,PhD,Together,6835.0,1,20,0,0,At Risk
2258,Graduation,Married,32880.0,1,8,0,0,At Risk
7301,2n Cycle,Single,23616.0,1,8,1,0,Promising
11121,Graduation,Married,19419.0,1,9,0,0,Promising
5287,Graduation,Married,34961.0,1,7,0,0,Promising
6457,Graduation,Divorced,64892.0,1,4,0,0,Loyal
3559,2n Cycle,Married,16248.0,1,6,0,0,At Risk
5577,Graduation,Together,43776.0,1,6,0,0,At Risk
641,Graduation,Single,52074.0,1,4,0,0,At Risk
954,Basic,Widow,22123.0,0,5,0,0,At Risk
1834,Master,Single,35544.0,1,7,0,0,At Risk
8789,2n Cycle,Married,59060.0,1,4,0,0,Promising
10584,Graduation,Married,65665.0,1,3,0,0,Loyal
2337,Graduation,Divorced,29819.0,1,6,0,0,At Risk
6071,Graduation,Single,81217.0,0,1,0,0,Loyal
295,Graduation,Single,81217.0,0,1,0,0,Loyal
10203,Graduation,Single,26095.0,1,7,0,0,At Risk
3968,2n Cycle,Divorced,65706.0,0,7,1,0,Loyal
4037,Graduation,Divorced,31859.0,1,7,0,0,At Risk
6932,PhD,Married,93027.0,0,2,0,0,Loyal
10159,Graduation,Divorced,58710.0,1,6,0,0,Loyal
1177,Master,Together,49618.0,2,7,0,0,Promising
9426,Master,Single,58308.0,1,8,0,0,Promising
10637,Graduation,Married,40800.0,3,7,0,1,Promising
10826,Graduation,Married,18690.0,0,8,0,0,At Risk
4086,Graduation,Married,18690.0,0,8,0,0,At Risk
10304,Graduation,Married,18690.0,0,8,0,0,At Risk
7998,Graduation,Together,28087.0,2,7,0,0,Promising
10992,Graduation,Together,75702.0,2,8,0,0,Loyal
6383,PhD,Together,32892.0,1,8,0,0,At Risk
10536,PhD,Together,32892.0,1,8,0,0,At Risk
6036,Master,Together,89120.0,0,1,0,0,Loyal
11092,Graduation,Married,27116.0,2,7,0,0,At Risk
538,Graduation,Single,46107.0,1,3,0,0,At Risk
10022,PhD,Single,54466.0,2,5,0,0,At Risk
10157,Graduation,Single,59686.0,1,4,0,0,Promising
3503,Graduation,Divorced,82460.0,0,1,0,0,Loyal
146,PhD,Single,76045.0,0,2,0,0,Loyal
5538,Graduation,Divorced,83829.0,0,1,1,0,Loyal
3910,Graduation,Divorced,83829.0,0,1,1,0,Loyal
4227,Master,Together,32889.0,2,5,0,0,At Risk
6634,Master,Divorced,33462.0,1,7,0,0,At Risk
8916,Graduation,Divorced,36627.0,2,5,0,0,At Risk
6460,Graduation,Married,28718.0,1,8,0,0,At Risk
5883,Graduation,Married,77981.0,1,5,0,0,Loyal
10091,Graduation,Single,60230.0,1,5,0,0,Loyal
697,Graduation,Together,74918.0,0,3,0,0,Loyal
2607,Graduation,Single,40464.0,1,8,0,0,Loyal
8427,Master,Single,64857.0,0,4,0,0,Loyal
217,Master,Single,64857.0,0,4,0,0,Loyal
6202,Graduation,Together,63381.0,1,2,0,0,Loyal
3856,Graduation,Together,63381.0,1,2,0,0,Loyal
10648,2n Cycle,Together,66664.0,0,3,0,0,Loyal
5120,2n Cycle,Together,66664.0,0,3,0,0,Loyal
6749,Graduation,Single,86358.0,2,8,0,0,Loyal
1584,Graduation,Married,41443.0,1,8,0,0,Loyal
9559,PhD,Married,57072.0,1,5,0,0,Loyal
771,Graduation,Together,54178.0,1,2,0,0,Promising
5237,PhD,Single,48767.0,3,5,0,0,At Risk
2461,Master,Single,51124.0,2,3,0,0,At Risk
5474,Graduation,Single,43020.0,1,6,0,0,Promising
2895,Graduation,Single,49980.0,1,5,0,0,Promising
7972,Graduation,Single,72906.0,0,1,0,0,Loyal
10067,2n Cycle,Together,25176.0,2,7,0,0,At Risk
500,Graduation,Together,96876.0,0,2,1,0,Loyal
922,2n Cycle,Married,31086.0,2,8,0,0,At Risk
2861,Graduation,Single,24072.0,1,8,0,0,At Risk
375,Graduation,Divorced,76773.0,0,1,0,0,Loyal
10936,Graduation,Married,72190.0,0,3,0,0,Loyal
10314,PhD,Married,83837.0,0,4,1,0,Loyal
4240,Graduation,Married,17345.0,1,8,0,0,At Risk
2674,Master,Single,75154.0,1,3,1,0,Loyal
2563,Basic,Married,28249.0,0,6,0,0,At Risk
8312,Basic,Married,28249.0,0,6,0,0,At Risk
6999,Master,Married,69661.0,0,3,0,0,Loyal
7574,PhD,Together,27922.0,1,4,0,0,At Risk
5223,Master,Together,45903.0,1,4,0,0,At Risk
2952,Master,Single,36273.0,1,6,0,0,Promising
7683,Master,Married,70777.0,1,3,0,0,Loyal
9481,Graduation,Married,17148.0,1,8,0,0,At Risk
9907,Master,Together,66476.0,1,4,0,0,Loyal
5454,Master,Married,45057.0,1,5,0,0,At Risk
3798,Graduation,Married,41120.0,2,6,0,0,Promising
7281,PhD,Single,,0,2,0,0,Promising
4259,Master,Single,19485.0,2,7,0,0,At Risk
2549,PhD,Together,21840.0,1,9,0,0,At Risk
6437,2n Cycle,Single,41473.0,1,7,0,0,At Risk
2488,2n Cycle,Divorced,31395.0,2,6,0,0,At Risk
3945,PhD,Widow,68117.0,1,6,1,0,Loyal
702,2n Cycle,Widow,47682.0,1,5,0,0,Loyal
9010,Master,Married,83151.0,0,2,1,0,Loyal
9710,PhD,Divorced,58086.0,1,8,0,0,Loyal
1509,PhD,Together,84460.0,0,5,1,0,Loyal
9120,Graduation,Single,66565.0,1,8,0,0,Loyal
5252,Graduation,Divorced,23910.0,1,7,0,0,At Risk
5959,Graduation,Single,35893.0,2,8,0,0,Promising
7441,Graduation,Divorced,71128.0,1,7,0,0,Loyal
4271,2n Cycle,Together,38683.0,1,7,0,0,Promising
4095,Graduation,Married,37150.0,1,7,0,0,Loyal
8852,Graduation,Married,61064.0,1,6,0,0,Loyal
7698,PhD,Married,51650.0,1,5,0,0,Promising
4174,Master,Together,55249.0,1,3,0,0,Promising
3182,PhD,Single,46854.0,2,8,1,0,Promising
193,Basic,Married,14421.0,0,5,0,0,At Risk
5229,PhD,Together,54132.0,1,7,0,0,At Risk
5555,Graduation,Divorced,153924.0,0,0,0,0,At Risk
7732,Graduation,Married,64813.0,1,5,0,0,Loyal
310,Master,Married,61872.0,1,4,0,0,Loyal
6261,Graduation,Married,58025.0,1,4,0,0,Loyal
6274,Master,Married,83790.0,0,3,0,0,Loyal
1655,Graduation,Together,34350.0,1,7,0,0,At Risk
2740,PhD,Widow,33438.0,2,5,0,0,Promising
4328,2n Cycle,Married,21955.0,1,6,0,0,At Risk
17,PhD,Married,60491.0,1,5,0,0,Loyal
9153,PhD,Married,59304.0,1,5,0,0,Loyal
520,Graduation,Married,34421.0,1,7,0,0,At Risk
8372,Graduation,Married,34421.0,1,7,0,0,At Risk
73,PhD,Single,51411.0,3,5,0,0,At Risk
2002,Graduation,Divorced,71964.0,0,3,0,0,Loyal
6059,PhD,Together,64504.0,3,7,1,0,Loyal
11166,Graduation,Married,49678.0,1,7,0,0,Promising
6257,Master,Single,60482.0,1,7,0,0,Loyal
9224,PhD,Single,55260.0,1,6,0,0,Loyal
8732,Master,Widow,67369.0,1,4,1,0,Loyal
955,Master,Together,47175.0,2,8,1,0,Promising
4910,Graduation,Divorced,68743.0,0,7,0,0,Loyal
564,PhD,Together,56937.0,1,6,1,0,Loyal
8931,Graduation,Together,83033.0,1,5,0,0,Loyal
1998,Graduation,Single,37697.0,1,6,0,0,At Risk
1250,Graduation,Single,37697.0,1,6,0,0,At Risk
8397,Graduation,Married,44689.0,2,7,0,0,At Risk
9672,2n Cycle,Married,23162.0,2,6,0,0,At Risk
2125,Graduation,Divorced,63033.0,0,2,0,0,Loyal
5975,PhD,Single,40304.0,1,7,0,0,At Risk
983,Graduation,Married,40059.0,1,8,0,0,Promising
9938,Graduation,Married,80067.0,0,2,0,0,Loyal
4385,PhD,Single,36038.0,1,6,0,0,At Risk
1612,PhD,Single,,1,6,0,0,At Risk
803,Graduation,Together,40521.0,2,5,0,0,At Risk
10675,PhD,Married,66334.0,1,5,1,0,Loyal
7004,Graduation,Single,11012.0,1,9,0,0,Promising
4432,Graduation,Divorced,31615.0,1,7,0,0,At Risk
5079,Graduation,Married,,2,8,0,0,Promising
4475,PhD,Married,69098.0,0,5,0,0,Loyal
10868,Graduation,Widow,70792.0,0,3,0,0,Loyal
6742,Graduation,Married,17688.0,1,8,0,1,At Risk
5692,Basic,Married,25443.0,1,8,0,0,At Risk
339,PhD,Married,57091.0,1,7,1,0,Loyal
10398,2n Cycle,Single,24336.0,1,7,0,0,At Risk
8017,2n Cycle,Married,51111.0,2,6,0,0,At Risk
3722,Graduation,Single,44503.0,2,6,0,0,At Risk
7326,Master,Married,56850.0,1,2,0,0,At Risk
2416,PhD,Single,66582.0,0,1,0,0,Loyal
1878,2n Cycle,Married,23148.0,0,7,0,0,At Risk
5278,Graduation,Married,82224.0,0,3,0,0,Loyal
5734,PhD,Married,61917.0,2,5,0,0,At Risk
4370,Graduation,Together,43482.0,3,6,0,0,Promising
8405,Graduation,Divorced,68274.0,2,3,0,0,Promising
7617,Graduation,Single,42373.0,2,5,0,0,Promising
10339,Master,Together,,1,6,0,0,Promising
6376,Graduation,Single,57537.0,1,4,0,0,Loyal
2150,PhD,Widow,80995.0,1,4,0,0,Loyal
7386,Graduation,Divorced,30992.0,1,7,0,0,At Risk
3006,Graduation,Divorced,30992.0,1,7,0,0,At Risk
11088,PhD,Together,78642.0,1,6,0,0,Loyal
5185,Graduation,Married,74268.0,0,2,0,0,Promising
3523,Graduation,Together,75072.0,1,3,0,0,Loyal
55,Graduation,Together,56253.0,1,6,0,0,Loyal
3807,Graduation,Together,59925.0,1,6,0,0,Loyal
2453,Graduation,Together,62807.0,1,5,0,0,Loyal
7787,Graduation,Together,62807.0,1,5,0,0,Loyal
2230,PhD,Married,23626.0,1,5,0,0,At Risk
8146,Master,Together,46106.0,2,6,0,0,At Risk
988,Graduation,Married,81168.0,0,3,0,0,Loyal
4832,Graduation,Married,27244.0,1,7,0,0,Promising
3152,Graduation,Together,26091.0,2,5,0,0,Promising
11188,Graduation,Together,26091.0,2,5,0,0,Promising
361,Master,Married,43142.0,2,7,0,0,At Risk
5939,Graduation,Together,38232.0,2,5,0,0,Promising
9349,Graduation,Married,92533.0,0,2,0,0,Loyal
819,Graduation,Widow,63285.0,0,3,0,0,Loyal
10120,Graduation,Together,38946.0,1,5,0,0,Promising
4541,Graduation,Together,38946.0,1,5,0,0,Promising
2456,PhD,Married,40233.0,1,6,0,0,Promising
2516,2n Cycle,Married,46831.0,2,4,0,0,At Risk
11013,Graduation,Together,67605.0,0,1,0,0,Loyal
9988,Master,Single,70379.0,1,4,0,0,Loyal
1627,2n Cycle,Divorced,77297.0,0,4,0,0,Loyal
1490,Graduation,Married,55759.0,1,8,0,0,Loyal
6710,Master,Single,58217.0,3,6,0,0,At Risk
7375,Graduation,Together,51369.0,1,8,0,0,Loyal
10144,Graduation,Together,51369.0,1,8,0,0,Loyal
3138,Graduation,Single,91249.0,0,4,1,0,Loyal
1440,2n Cycle,Together,52513.0,0,7,0,0,Loyal
4200,Master,Married,44159.0,1,5,0,0,Promising
4998,Graduation,Together,76081.0,0,2,0,0,Promising
7321,Graduation,Together,76081.0,0,2,0,0,Promising
8663,Graduation,Divorced,39996.0,2,6,0,0,At Risk
1958,PhD,Together,55012.0,1,5,0,0,Loyal
6963,Graduation,Single,77457.0,0,1,0,0,Loyal
1065,Graduation,Single,80695.0,0,2,0,0,Loyal
2712,Graduation,Married,71866.0,1,3,0,0,Loyal
6049,Master,Together,73450.0,0,3,0,0,Loyal
6605,PhD,Divorced,55614.0,0,7,0,0,Loyal
11181,PhD,Married,156924.0,0,0,0,0,At Risk
5234,2n Cycle,Together,30753.0,2,5,0,0,At Risk
5253,Master,Together,54603.0,2,7,0,0,Promising
11148,Graduation,Together,22280.0,1,8,0,0,At Risk
6289,Master,Together,59385.0,2,5,0,0,Promising
9743,Graduation,Married,76998.0,1,6,0,0,Loyal
9209,Master,Together,80573.0,0,2,0,0,Loyal
6417,Master,Together,80573.0,0,2,0,0,Loyal
7937,Graduation,Married,24711.0,0,7,0,0,At Risk
6488,PhD,Married,38829.0,1,5,0,0,Promising
3194,PhD,Single,71466.0,0,1,0,0,Loyal
231,Master,Together,28839.0,2,5,0,0,At Risk
9697,Graduation,Married,53790.0,2,6,0,0,Loyal
4676,Master,Widow,73705.0,2,5,0,0,Loyal
8079,Graduation,Married,22448.0,1,3,0,0,At Risk
10032,Graduation,Divorced,12571.0,1,6,0,0,At Risk
10505,Master,Together,73113.0,0,2,0,0,Loyal
2005,Graduation,Married,35765.0,1,6,0,0,Promising
6940,PhD,Single,46734.0,3,6,0,0,Promising
2304,PhD,Together,66313.0,1,4,0,0,Loyal
3170,Master,Together,68148.0,0,2,0,0,Loyal
10466,Graduation,Married,44393.0,2,4,0,0,At Risk
7325,PhD,Together,38197.0,1,5,0,0,At Risk
455,PhD,Married,51012.0,0,6,0,0,Promising
7592,PhD,Married,51012.0,0,6,0,0,Promising
4547,Graduation,Together,13672.0,2,8,0,0,At Risk
6825,Graduation,Together,41452.0,2,7,0,0,At Risk
2961,Graduation,Married,42081.0,1,6,0,0,Promising
8700,Basic,Single,14906.0,0,7,0,0,At Risk
2278,2n Cycle,Single,33812.0,1,6,0,0,Promising
10703,Master,Single,46098.0,2,8,0,0,Promising
9,Master,Single,46098.0,2,8,0,0,Promising
2804,Master,Single,46098.0,2,8,1,0,Promising
4915,2n Cycle,Married,53230.0,1,5,0,0,Loyal
3010,Master,Together,88420.0,0,1,0,0,Loyal
4279,2n Cycle,Single,39548.0,2,3,0,0,At Risk
2564,Graduation,Together,61278.0,1,6,0,0,Promising
1137,Graduation,Single,81246.0,0,1,0,0,Loyal
5084,Graduation,Widow,58330.0,1,4,0,0,Loyal
7094,Graduation,Widow,58330.0,1,4,0,0,Loyal
6327,Graduation,Together,65777.0,0,1,0,0,Loyal
6131,2n Cycle,Married,70829.0,2,3,0,0,Loyal
5798,Master,Together,,0,1,0,0,Loyal
10379,Master,Single,59247.0,2,6,0,0,Loyal
606,Graduation,Single,25930.0,2,7,0,0,At Risk
7801,Graduation,Together,54753.0,1,4,0,0,Loyal
2445,PhD,Together,28440.0,1,8,0,0,At Risk
5346,2n Cycle,Married,23559.0,1,7,0,0,Promising
550,Graduation,Divorced,62335.0,1,2,0,0,Loyal
4478,Graduation,Married,63777.0,2,8,0,0,Loyal
2350,Graduation,Married,59666.0,2,8,0,0,Loyal
