Income,Education,Marital_Status,Kids,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,TotalSpend,Response,NumWebVisitsMonth,Segment,RFM_Score
15345.0,Graduation,Together,1,1,1,2,2,47,1,8,At Risk,5
57954.0,Master,Together,2,8,2,6,7,493,0,7,Loyal,10
50300.0,Graduation,Married,1,2,1,8,2,270,0,2,Potential,9
38725.0,PhD,Married,2,1,0,4,2,45,0,4,At Risk,5
10404.0,2n Cycle,Together,1,1,0,4,2,43,0,5,At Risk,5
26868.0,Basic,Single,1,1,0,2,1,14,0,7,At Risk,5
72298.0,Graduation,Widow,0,4,3,6,1,939,0,1,Loyal,10
72905.0,Graduation,Married,0,3,7,9,1,1515,0,1,Loyal,12
47025.0,Graduation,Single,1,6,3,5,3,415,0,6,Potential,9
29938.0,Graduation,Single,1,1,0,3,2,26,0,6,At Risk,5
46681.0,PhD,Together,2,4,6,4,2,425,0,5,Potential,9
46681.0,PhD,Together,2,4,6,4,2,425,0,5,Potential,9
29548.0,Master,Single,1,1,1,2,1,29,0,4,At Risk,5
62058.0,Master,Married,1,6,1,7,4,450,0,6,Potential,9
,Master,Together,2,4,10,4,7,721,0,3,Loyal,11
36736.0,PhD,Single,2,1,0,2,1,17,0,6,At Risk,5
8820.0,Master,Single,2,3,0,3,4,35,0,8,At Risk,6
14918.0,Basic,Together,1,1,0,3,1,43,0,6,At Risk,5
56715.0,Graduation,Together,0,7,3,4,1,1020,0,4,Loyal,10
24882.0,Basic,Together,1,1,1,2,1,80,0,6,At Risk,6
24882.0,Basic,Together,1,1,1,2,1,80,0,6,At Risk,6
40442.0,Master,Together,2,3,1,4,4,169,1,7,Potential,7
64176.0,2n Cycle,Divorced,1,8,9,8,8,1826,0,6,Champions,13
23536.0,PhD,Married,1,0,0,3,1,10,0,3,At Risk,5
35246.0,Graduation,Divorced,2,3,1,3,4,62,0,5,Potential,7
28442.0,Graduation,Married,2,2,1,4,3,57,0,4,Potential,7
48195.0,Graduation,Married,2,4,2,5,6,265,0,6,Potential,9
74116.0,2n Cycle,Single,0,4,4,10,1,2052,0,2,Loyal,12
78093.0,Master,Together,0,4,7,5,1,1105,0,1,Loyal,11
59354.0,Master,Divorced,2,6,1,5,3,310,0,6,Potential,9
36301.0,2n Cycle,Together,1,3,0,3,1,78,0,7,Potential,7
77598.0,Master,Single,0,7,5,13,1,1735,0,3,Champions,13
62710.0,Graduation,Married,1,4,2,12,4,606,0,4,Loyal,10
36317.0,Graduation,Together,1,3,0,4,2,133,0,7,Potential,7
42767.0,PhD,Single,2,3,1,2,1,131,0,8,Potential,7
43815.0,Master,Married,1,2,0,3,1,79,0,6,At Risk,6
44421.0,Graduation,Divorced,2,5,0,4,5,189,0,8,Potential,8
48948.0,PhD,Divorced,0,7,10,5,2,902,1,6,Loyal,12
48948.0,PhD,Divorced,0,7,10,5,2,902,1,6,Loyal,12
63120.0,Master,Divorced,1,8,4,9,5,1477,1,7,Champions,13
55517.0,PhD,Married,2,11,1,6,5,633,1,9,Loyal,10
36864.0,Graduation,Single,1,5,2,4,3,354,1,8,Potential,9
,2n Cycle,Together,0,0,0,1,0,1679,0,0,Potential,9
82582.0,Graduation,Divorced,0,4,9,7,1,1617,1,1,Champions,13
79803.0,Graduation,Divorced,1,4,3,5,1,868,0,1,Loyal,10
52569.0,PhD,Single,1,2,0,4,1,95,0,3,Potential,7
82032.0,PhD,Widow,0,4,6,7,0,1234,0,1,Loyal,12
82032.0,PhD,Widow,0,4,6,7,0,1234,0,1,Loyal,12
65685.0,Graduation,Married,1,9,2,9,1,769,0,5,Loyal,12
65685.0,Graduation,Married,1,9,2,9,1,769,0,5,Loyal,12
40451.0,PhD,Together,2,1,1,2,1,49,0,5,At Risk,5
31163.0,2n Cycle,Divorced,1,1,0,3,1,38,0,6,At Risk,5
31163.0,2n Cycle,Divorced,1,1,0,3,1,38,0,6,At Risk,5
35704.0,Graduation,Married,2,2,0,4,3,94,0,4,Potential,7
7500.0,Graduation,Single,1,3,1,3,4,57,0,7,Potential,7
36075.0,Graduation,Together,1,2,0,4,1,119,0,6,Potential,7
70038.0,PhD,Together,0,4,4,8,1,1244,0,2,Loyal,12
70038.0,PhD,Together,0,4,4,8,1,1244,0,2,Loyal,12
71796.0,Graduation,Together,0,9,3,4,1,960,0,4,Loyal,11
47821.0,2n Cycle,Together,2,1,0,3,1,47,0,8,At Risk,5
45503.0,PhD,Married,1,3,1,4,1,170,0,5,Potential,7
28647.0,Graduation,Single,1,2,2,2,1,94,1,7,Potential,7
37760.0,Master,Divorced,1,2,0,3,1,54,0,6,At Risk,5
85431.0,PhD,Together,0,2,7,7,1,1165,0,0,Loyal,11
72635.0,2n Cycle,Married,0,6,8,6,1,981,0,3,Loyal,12
72635.0,2n Cycle,Married,0,6,8,6,1,981,0,3,Loyal,12
77142.0,Graduation,Married,0,4,4,8,1,990,0,2,Loyal,11
53172.0,Graduation,Together,1,2,3,8,3,486,0,3,Potential,9
36065.0,Graduation,Single,2,3,0,3,3,74,0,8,Potential,7
73926.0,Graduation,Together,0,6,5,12,1,1580,0,3,Champions,13
35790.0,Graduation,Single,1,2,0,3,2,72,0,7,At Risk,6
39552.0,Graduation,Divorced,2,6,2,5,7,384,1,8,Potential,9
68316.0,2n Cycle,Together,1,10,7,10,5,1211,0,6,Champions,13
102160.0,PhD,Together,0,7,9,10,0,1240,1,4,Champions,13
51390.0,Master,Widow,2,5,2,5,6,353,0,5,Potential,9
72066.0,Graduation,Single,0,4,6,6,1,1792,1,2,Loyal,12
21675.0,Graduation,Together,1,4,0,3,3,45,0,7,At Risk,6
48006.0,Graduation,Married,2,1,0,3,1,41,0,6,At Risk,5
65106.0,Graduation,Married,1,8,3,13,3,973,0,6,Loyal,12
58401.0,Graduation,Divorced,1,1,2,2,1,96,0,4,At Risk,6
29315.0,Graduation,Married,2,2,0,4,4,48,0,6,At Risk,6
49389.0,Master,Single,2,2,0,3,1,65,0,7,At Risk,6
51717.0,PhD,Together,1,3,0,4,1,122,0,7,Potential,7
46779.0,2n Cycle,Widow,2,0,1,2,1,23,0,4,At Risk,5
28520.0,Master,Married,2,1,1,2,1,43,0,6,At Risk,5
34377.0,Graduation,Single,1,2,2,2,2,114,0,7,Potential,7
54959.0,PhD,Divorced,1,9,5,4,3,1232,1,7,Loyal,12
82384.0,Master,Together,0,3,10,13,1,1957,1,1,Champions,13
46998.0,Graduation,Single,1,5,3,5,5,377,0,7,Potential,9
58554.0,Graduation,Together,2,8,2,6,6,586,0,7,Loyal,10
58554.0,Graduation,Together,2,8,2,6,6,586,0,7,Loyal,10
57333.0,PhD,Divorced,1,8,5,9,11,1662,1,6,Champions,13
80685.0,Graduation,Together,0,6,4,10,1,1004,0,2,Loyal,12
52117.0,Graduation,Together,1,5,2,4,2,279,0,7,Potential,9
62220.0,PhD,Together,1,7,6,5,5,1226,1,6,Loyal,12
64014.0,PhD,Together,3,8,2,5,7,444,0,7,Loyal,10
64014.0,PhD,Together,3,8,2,5,7,444,0,7,Loyal,10
46390.0,Master,Divorced,1,4,2,3,1,222,0,7,Potential,9
75507.0,Graduation,Together,0,8,6,6,1,1440,0,3,Champions,13
75507.0,Graduation,Together,0,8,6,6,1,1440,0,3,Champions,13
59412.0,Master,Married,0,4,2,8,1,406,0,3,Potential,9
50616.0,PhD,Divorced,1,4,0,4,2,149,0,7,Potential,7
35924.0,Master,Together,2,1,0,3,1,34,0,5,At Risk,5
57937.0,2n Cycle,Married,1,4,4,9,3,683,0,3,Loyal,11
73356.0,PhD,Married,0,5,11,5,1,1512,1,2,Champions,13
21255.0,Master,Together,1,2,1,4,4,61,0,4,Potential,7
58494.0,Master,Married,1,6,2,6,2,396,0,6,Potential,9
72460.0,Graduation,Married,0,3,5,7,1,1047,0,1,Loyal,11
68682.0,PhD,Together,0,4,9,10,1,1598,0,2,Champions,13
68682.0,PhD,Together,0,4,9,10,1,1598,0,2,Champions,13
36959.0,Master,Married,1,2,0,3,2,62,0,8,At Risk,6
46463.0,PhD,Married,2,3,1,6,7,235,0,6,Potential,9
61825.0,Graduation,Single,1,4,2,8,1,424,0,4,Potential,9
61825.0,Graduation,Single,1,4,2,8,1,424,0,4,Potential,9
28691.0,Graduation,Married,1,1,0,3,1,34,0,8,At Risk,5
28691.0,Graduation,Married,1,1,0,3,1,34,0,8,At Risk,5
54058.0,Graduation,Together,1,4,6,8,2,662,0,3,Loyal,11
84196.0,Graduation,Single,1,8,4,7,1,1237,0,3,Loyal,12
38620.0,Master,Together,0,2,5,3,1,318,0,3,Potential,9
38620.0,Master,Together,0,2,5,3,1,318,0,3,Potential,9
3502.0,Graduation,Single,1,0,0,0,0,5,0,14,At Risk,5
47743.0,Graduation,Married,1,4,1,6,3,275,0,6,Potential,9
80360.0,PhD,Married,0,4,4,5,2,2231,0,2,Loyal,11
66303.0,Graduation,Married,1,3,4,11,4,1286,0,8,Loyal,12
52413.0,Graduation,Married,2,6,4,12,4,910,0,6,Loyal,12
60714.0,Graduation,Single,0,7,4,10,2,957,1,5,Loyal,12
31385.0,Master,Single,1,1,0,2,1,27,1,8,At Risk,5
83257.0,2n Cycle,Single,0,5,10,12,1,1365,1,6,Champions,13
80427.0,PhD,Married,1,11,8,8,1,1835,0,5,Champions,13
38823.0,Graduation,Together,1,2,1,3,1,114,0,6,Potential,7
42014.0,Graduation,Married,1,7,1,6,6,436,1,8,Potential,9
42014.0,Graduation,Married,1,7,1,6,6,436,1,8,Potential,9
76140.0,PhD,Together,0,5,9,6,1,1348,0,2,Champions,13
41713.0,2n Cycle,Divorced,2,3,1,4,5,174,0,6,Potential,7
62670.0,PhD,Married,1,5,3,13,1,825,0,3,Loyal,12
70932.0,2n Cycle,Married,1,6,2,12,2,909,0,3,Loyal,12
78939.0,PhD,Married,0,8,5,6,1,1507,0,3,Loyal,12
44512.0,Graduation,Together,2,1,0,3,2,32,0,4,At Risk,5
63967.0,Graduation,Married,1,4,4,12,3,882,0,2,Loyal,12
90842.0,Graduation,Single,0,4,9,13,1,1424,0,1,Champions,13
25358.0,PhD,Widow,1,1,0,3,2,32,0,6,At Risk,5
,Graduation,Single,1,2,0,3,2,46,0,6,At Risk,6
28567.0,Graduation,Single,1,2,0,3,2,46,0,6,At Risk,6
66373.0,Graduation,Married,2,4,2,10,7,606,0,3,Loyal,10
66373.0,Graduation,Married,2,4,2,10,7,606,0,3,Loyal,10
83844.0,Graduation,Together,0,4,4,11,1,1574,0,1,Loyal,12
83844.0,Graduation,Together,0,4,4,11,1,1574,0,1,Loyal,12
83844.0,Graduation,Together,0,4,4,11,1,1574,0,1,Loyal,12
83664.0,PhD,Divorced,2,2,2,12,3,1173,0,5,Loyal,11
27450.0,Master,Married,0,2,1,3,1,143,0,7,Potential,7
54880.0,PhD,Single,1,6,2,11,2,795,0,5,Loyal,11
71322.0,PhD,Married,1,8,5,13,2,1305,0,4,Champions,13
60000.0,PhD,Single,1,11,3,5,5,1277,0,6,Loyal,12
65176.0,Master,Together,1,9,6,6,4,1531,0,6,Champions,13
61010.0,PhD,Together,1,8,5,11,2,1021,0,5,Loyal,12
31089.0,Graduation,Together,1,3,0,4,3,79,0,8,Potential,7
20518.0,Graduation,Single,1,1,1,2,1,25,0,5,At Risk,5
34469.0,PhD,Married,2,1,1,4,3,62,0,4,Potential,7
28332.0,Graduation,Married,0,2,1,4,1,65,0,2,Potential,7
33456.0,Graduation,Together,2,1,0,3,2,36,0,7,At Risk,5
38443.0,PhD,Married,2,1,0,3,2,38,0,7,At Risk,5
65333.0,Graduation,Single,1,9,4,8,7,798,0,6,Loyal,12
82623.0,Graduation,Divorced,0,2,9,4,1,940,0,1,Loyal,11
73691.0,Graduation,Married,1,6,2,8,2,1179,0,2,Loyal,12
74485.0,Graduation,Together,0,6,7,12,1,1734,0,3,Champions,13
65748.0,Graduation,Together,1,2,4,10,2,545,0,1,Loyal,10
24367.0,Basic,Single,1,1,0,2,1,24,0,9,At Risk,5
91700.0,Graduation,Single,0,8,6,5,1,1968,1,3,Loyal,12
79244.0,Graduation,Absurd,0,4,10,7,1,1216,1,1,Champions,13
82017.0,PhD,Married,0,5,4,7,1,729,1,2,Loyal,11
58138.0,Graduation,Single,0,8,10,4,3,1617,1,7,Champions,13
59354.0,Master,Married,2,4,4,7,1,459,0,3,Loyal,10
58482.0,PhD,Married,1,7,4,9,2,731,0,6,Loyal,12
29478.0,Graduation,Together,1,1,0,3,1,20,0,6,At Risk,4
64474.0,Graduation,Together,1,8,2,10,2,823,0,5,Loyal,11
31160.0,Master,Single,1,2,0,3,2,64,0,8,At Risk,6
40321.0,Graduation,Married,2,3,0,3,2,102,0,7,At Risk,6
40321.0,Graduation,Married,2,3,0,3,2,102,0,7,At Risk,6
55239.0,Graduation,Single,1,7,5,11,3,779,0,5,Loyal,11
57513.0,PhD,Widow,0,9,3,13,2,1060,0,6,Loyal,11
85693.0,Graduation,Together,1,9,5,11,2,1169,0,5,Loyal,11
71855.0,Graduation,Married,1,5,5,11,4,1141,0,3,Loyal,11
7500.0,Basic,Married,0,2,0,3,1,61,0,8,At Risk,6
71969.0,PhD,Married,1,3,4,9,3,1086,0,8,Loyal,10
28973.0,PhD,Married,0,5,1,5,2,269,0,8,Potential,8
80872.0,Graduation,Single,0,4,4,10,1,1336,0,1,Loyal,11
84117.0,PhD,Married,0,7,10,6,1,1566,0,2,Loyal,12
38741.0,2n Cycle,Single,2,2,0,3,2,61,0,7,At Risk,6
38961.0,Master,Married,1,2,1,2,1,70,0,7,At Risk,6
75922.0,Graduation,Single,0,4,4,9,1,1295,0,1,Loyal,11
56962.0,Master,Married,3,6,3,5,7,411,0,7,Potential,8
56962.0,Master,Married,3,6,3,5,7,411,0,7,Potential,8
70165.0,Graduation,Widow,0,3,7,11,1,926,0,1,Loyal,11
65308.0,Graduation,Married,0,7,8,12,1,1211,0,4,Loyal,12
29298.0,Master,Together,2,1,0,2,1,11,0,5,At Risk,4
63246.0,PhD,Married,2,6,3,12,1,772,0,4,Loyal,11
33402.0,Graduation,Together,2,2,1,3,3,70,0,8,At Risk,6
96843.0,Graduation,Single,0,6,11,10,1,1544,1,2,Loyal,12
82333.0,PhD,Married,0,4,3,10,1,1822,1,2,Loyal,11
72643.0,Graduation,Widow,0,3,10,7,1,1429,1,2,Loyal,12
32313.0,PhD,Together,1,4,0,4,3,159,0,9,At Risk,6
55284.0,Master,Single,1,7,5,8,3,764,0,5,Loyal,11
15287.0,Graduation,Divorced,1,1,1,2,2,31,1,7,At Risk,4
15287.0,Graduation,Divorced,1,1,1,2,2,31,1,7,At Risk,4
51563.0,PhD,Married,0,4,4,10,1,1250,0,8,Loyal,11
81929.0,Master,Married,1,4,4,10,2,2053,1,6,Loyal,11
53593.0,PhD,Together,2,7,2,6,8,480,0,8,Potential,9
60432.0,Master,Married,1,7,2,5,5,401,0,6,Potential,8
66726.0,Master,Married,2,8,2,4,3,438,0,7,Potential,8
62450.0,Graduation,Single,1,5,5,4,2,995,0,3,Potential,9
49514.0,2n Cycle,Single,1,6,1,4,2,369,0,7,Potential,8
43269.0,PhD,Married,1,1,0,2,1,19,0,8,At Risk,4
33762.0,PhD,Married,3,2,2,2,3,106,0,8,At Risk,6
60894.0,Graduation,Together,1,10,3,8,5,832,0,7,Loyal,11
87771.0,Graduation,Together,1,5,10,4,1,1957,1,6,Loyal,11
87771.0,Graduation,Together,1,5,10,4,1,1957,1,6,Loyal,11
50737.0,Graduation,Married,1,2,0,4,1,99,0,6,At Risk,6
26150.0,Graduation,Divorced,3,1,0,3,1,28,0,7,At Risk,4
57304.0,Graduation,Married,1,7,6,10,2,1026,0,5,Loyal,11
71107.0,Graduation,Married,1,7,6,13,2,1327,0,4,Loyal,12
53253.0,Master,Together,2,4,3,5,7,436,0,5,Potential,8
81320.0,Graduation,Married,0,4,3,10,1,928,0,2,Loyal,10
87000.0,2n Cycle,Married,0,4,6,7,1,961,0,2,Loyal,10
40049.0,Graduation,Married,1,3,2,6,3,290,0,5,Potential,8
63684.0,Graduation,Married,1,8,4,8,3,1464,0,5,Loyal,12
69016.0,Graduation,Married,1,8,9,13,4,1533,0,5,Loyal,12
7500.0,Graduation,Married,1,1,0,2,1,18,0,8,At Risk,4
73803.0,Graduation,Married,1,9,5,6,2,1528,1,6,Loyal,12
46094.0,2n Cycle,Married,2,1,0,3,1,44,0,7,At Risk,4
85844.0,PhD,Married,0,6,6,7,1,1958,0,2,Loyal,11
38452.0,Master,Married,2,3,0,3,3,72,0,7,At Risk,6
38452.0,Master,Married,2,3,0,3,3,72,0,7,At Risk,6
80395.0,Graduation,Married,0,6,5,12,1,1380,0,2,Loyal,12
87679.0,Graduation,Together,0,7,11,10,1,2524,1,4,Loyal,12
35416.0,Master,Divorced,0,7,1,5,3,390,0,8,Potential,8
44124.0,PhD,Together,1,6,2,5,4,397,0,8,Potential,8
50729.0,PhD,Single,2,6,2,7,9,496,0,6,Potential,9
94384.0,Graduation,Together,0,5,8,5,0,2302,1,2,Loyal,11
94384.0,Graduation,Together,0,5,8,5,0,2302,1,2,Loyal,11
34412.0,Graduation,Single,1,5,0,3,3,209,0,9,Potential,7
31158.0,Graduation,Married,1,2,0,3,2,72,0,8,At Risk,6
34838.0,Graduation,Married,2,2,1,4,3,170,0,6,At Risk,6
56775.0,Graduation,Married,1,5,8,10,2,937,0,5,Loyal,11
54356.0,PhD,Widow,1,11,2,8,3,775,1,8,Loyal,11
72159.0,PhD,Married,0,4,6,10,1,1401,0,2,Loyal,12
8028.0,Graduation,Single,0,0,1,0,15,178,0,19,At Risk,5
55951.0,Master,Together,1,3,6,11,3,1374,0,8,Loyal,12
67911.0,PhD,Together,1,6,7,11,3,976,0,3,Loyal,11
67911.0,PhD,Together,1,6,7,11,3,976,0,3,Loyal,11
20427.0,PhD,Together,1,1,0,2,1,10,0,8,At Risk,4
32303.0,PhD,Single,1,1,0,4,2,39,0,5,At Risk,5
55954.0,PhD,Married,1,8,2,6,3,518,0,7,Potential,9
49187.0,PhD,Together,1,1,1,5,1,116,0,2,At Risk,6
49854.0,Master,Together,1,6,2,5,5,380,0,6,Potential,8
63693.0,Graduation,Divorced,1,11,6,9,3,1150,0,6,Loyal,11
63693.0,Graduation,Divorced,1,11,6,9,3,1150,0,6,Loyal,11
19510.0,Master,Married,2,1,0,3,2,30,0,7,At Risk,4
52332.0,Graduation,Divorced,0,3,2,6,1,259,0,4,Potential,8
55593.0,Graduation,Together,1,6,6,3,2,546,0,6,Potential,9
54591.0,Graduation,Together,1,6,2,8,3,519,0,5,Potential,9
74859.0,2n Cycle,Widow,0,6,5,11,1,1565,0,3,Loyal,12
40851.0,Graduation,Divorced,2,1,1,2,1,59,0,7,At Risk,5
58607.0,PhD,Married,1,2,3,9,3,972,0,8,Potential,9
7500.0,Basic,Single,1,3,2,2,4,119,0,9,At Risk,6
52614.0,PhD,Single,1,2,4,8,2,990,0,8,Potential,9
52614.0,PhD,Single,1,2,4,8,2,990,0,8,Potential,9
67445.0,Graduation,Married,1,9,6,12,5,1174,0,6,Loyal,11
67445.0,Graduation,Married,1,9,6,12,5,1174,0,6,Loyal,12
67445.0,Graduation,Married,1,9,6,12,5,1174,0,6,Loyal,12
36778.0,PhD,Married,2,3,0,3,3,77,0,9,At Risk,6
39453.0,Graduation,Together,1,2,0,3,2,55,0,6,At Risk,5
42731.0,PhD,Together,1,4,1,5,3,244,0,5,Potential,8
40760.0,PhD,Single,1,2,1,3,2,93,0,6,At Risk,6
69969.0,PhD,Married,0,4,2,6,1,1536,1,3,Loyal,10
80317.0,Graduation,Single,0,3,4,10,1,1231,0,1,Loyal,11
66636.0,Master,Together,0,3,4,9,1,1084,0,1,Loyal,10
54730.0,Master,Married,1,4,1,8,5,405,0,4,Potential,8
42835.0,Master,Divorced,2,6,6,4,7,595,0,6,Potential,9
53843.0,Master,Married,1,8,5,3,4,562,0,7,Potential,9
79530.0,Graduation,Married,0,4,10,11,1,1348,0,2,Loyal,12
63841.0,Master,Divorced,1,9,3,9,1,908,0,6,Loyal,11
63841.0,Master,Divorced,1,9,3,9,1,908,0,6,Loyal,11
63841.0,Master,Divorced,1,9,3,9,1,908,0,6,Loyal,11
27100.0,Master,Married,1,1,0,3,1,37,0,7,At Risk,4
27100.0,Master,Married,1,1,0,3,1,37,0,7,At Risk,4
72309.0,Master,Single,0,5,6,8,1,1931,1,3,Loyal,11
50664.0,Graduation,Single,2,8,1,6,9,561,0,9,Potential,9
20194.0,Basic,Single,1,2,0,3,2,47,0,6,At Risk,5
76618.0,PhD,Married,0,3,2,5,1,1511,0,1,Loyal,10
45207.0,PhD,Married,2,3,1,6,5,215,0,6,Potential,8
56721.0,Graduation,Married,2,4,1,5,5,296,0,6,Potential,8
27038.0,Graduation,Widow,0,3,0,3,1,107,1,9,At Risk,6
23763.0,Graduation,Single,1,1,0,3,1,42,0,7,At Risk,4
37085.0,Graduation,Married,2,3,0,3,4,61,0,8,At Risk,6
49605.0,Master,Married,0,2,1,4,1,127,0,3,At Risk,6
1730.0,Graduation,Divorced,0,0,0,0,15,8,0,20,At Risk,4
34824.0,Graduation,Single,0,1,0,2,1,23,0,6,At Risk,4
34824.0,Graduation,Single,0,1,0,2,1,23,0,6,At Risk,4
63206.0,Master,Married,0,4,3,6,1,928,0,2,Potential,9
26759.0,Graduation,Divorced,1,2,1,3,2,59,0,6,At Risk,6
55412.0,PhD,Divorced,2,2,0,3,1,63,0,5,At Risk,6
33590.0,Graduation,Together,3,1,0,2,1,8,0,7,At Risk,4
70886.0,Graduation,Married,1,5,4,4,1,960,0,2,Potential,9
72679.0,Graduation,Single,1,4,7,5,1,1168,0,1,Loyal,10
65073.0,Master,Married,0,5,3,5,1,900,0,2,Potential,9
44300.0,Graduation,Married,2,1,0,3,2,42,0,6,At Risk,4
56129.0,Master,Together,1,6,2,10,4,660,0,4,Loyal,10
56129.0,Master,Together,1,6,2,10,4,660,0,4,Loyal,10
38590.0,Graduation,Together,1,1,0,2,1,22,0,8,At Risk,4
53083.0,2n Cycle,Together,2,5,1,5,6,271,0,7,Potential,8
79689.0,2n Cycle,Single,0,4,9,13,1,1315,0,2,Loyal,12
34704.0,Graduation,Single,1,1,0,3,1,40,0,5,At Risk,4
65316.0,Graduation,Married,2,3,2,5,2,260,0,4,Potential,8
41014.0,PhD,Married,1,1,0,2,1,20,0,7,At Risk,4
19740.0,Graduation,Together,1,1,1,3,2,55,0,5,At Risk,5
23724.0,Basic,Together,1,2,0,3,2,75,0,8,At Risk,6
55212.0,PhD,Married,1,4,2,11,3,1182,0,8,Loyal,11
55212.0,PhD,Married,1,4,2,11,3,1182,0,8,Loyal,11
79800.0,Graduation,Widow,0,5,11,5,1,1867,1,3,Loyal,12
70647.0,Graduation,Divorced,1,4,7,13,2,1079,0,2,Loyal,11
38410.0,PhD,Married,0,5,2,9,2,534,1,6,Potential,9
28071.0,Graduation,Single,0,5,1,5,2,313,0,8,Potential,8
54803.0,Graduation,Single,1,6,2,9,2,693,0,4,Loyal,10
74293.0,Graduation,Single,0,5,4,6,1,1127,0,2,Loyal,10
74293.0,Graduation,Single,0,5,4,6,1,1127,0,2,Loyal,10
35684.0,2n Cycle,Married,1,1,0,3,1,30,0,6,At Risk,4
34320.0,PhD,Together,1,1,0,2,1,17,0,8,At Risk,4
41967.0,Graduation,Single,2,1,0,3,1,54,0,4,At Risk,4
49681.0,Master,Married,2,7,1,7,6,458,0,7,Potential,9
49681.0,Master,Married,2,7,1,7,6,458,0,7,Potential,9
53187.0,Graduation,Together,1,4,1,6,2,267,0,5,Potential,8
86610.0,Graduation,Together,0,5,6,6,1,1603,0,2,Loyal,11
70951.0,Graduation,Married,0,3,4,9,1,1198,0,1,Loyal,11
24206.0,Graduation,Single,1,1,0,3,1,25,0,6,At Risk,4
55357.0,Graduation,Married,2,6,2,11,3,727,0,5,Loyal,10
58113.0,Graduation,Married,1,9,2,8,3,758,0,7,Loyal,10
70643.0,PhD,Married,0,5,8,4,1,1828,1,6,Loyal,11
64355.0,PhD,Married,1,4,3,12,2,1445,0,8,Loyal,11
82576.0,Master,Together,0,2,4,12,1,1910,0,1,Loyal,11
41644.0,PhD,Single,2,1,0,3,2,31,0,3,At Risk,4
72570.0,Graduation,Married,0,4,6,12,1,1089,0,1,Loyal,11
30630.0,Graduation,Divorced,2,2,0,3,2,52,0,7,At Risk,5
22944.0,Master,Single,1,3,0,3,3,76,0,7,At Risk,6
86979.0,PhD,Divorced,0,5,5,5,1,1702,1,2,Loyal,11
,Graduation,Single,3,2,3,10,6,1052,0,7,Loyal,10
82072.0,PhD,Together,0,3,2,13,1,2018,0,1,Loyal,11
52034.0,Master,Divorced,2,4,2,5,5,332,0,7,Potential,8
72354.0,Graduation,Single,0,2,10,6,1,1228,0,1,Loyal,11
28427.0,Graduation,Together,1,2,0,3,2,52,0,8,At Risk,5
28427.0,Graduation,Together,1,2,0,3,2,52,0,8,At Risk,5
39858.0,Master,Single,1,2,0,4,1,95,1,6,At Risk,6
67381.0,Master,Married,1,2,2,9,4,957,0,7,Potential,9
23529.0,Basic,Single,1,1,1,2,1,54,0,6,At Risk,4
51479.0,Graduation,Married,2,6,3,6,7,494,0,7,Potential,9
76068.0,Graduation,Married,1,2,3,4,1,1376,0,6,Loyal,10
22507.0,Graduation,Single,0,10,2,4,3,570,0,9,Potential,9
52413.0,Graduation,Single,1,7,1,7,2,450,0,7,Potential,9
50116.0,Graduation,Together,2,1,0,4,2,66,0,5,At Risk,6
76624.0,Graduation,Single,1,5,10,7,1,899,0,1,Loyal,11
34587.0,Graduation,Together,2,1,0,3,2,22,0,4,At Risk,4
62159.0,PhD,Single,0,6,2,10,1,634,0,4,Potential,9
66294.0,Graduation,Single,0,4,3,5,1,967,0,2,Potential,9
5648.0,PhD,Together,2,1,0,0,1,49,0,20,At Risk,4
37235.0,Graduation,Together,1,1,1,2,1,61,0,4,At Risk,5
85620.0,Graduation,Widow,0,3,6,4,1,1600,1,1,Loyal,10
23976.0,Graduation,Together,1,3,1,3,3,66,0,7,At Risk,6
41020.0,Master,Single,0,3,2,4,1,217,0,3,Potential,8
36108.0,Graduation,Single,1,7,1,4,3,339,0,9,Potential,8
57530.0,Master,Divorced,1,1,1,4,1,92,0,1,At Risk,6
62905.0,2n Cycle,Married,1,7,2,8,3,622,0,4,Potential,9
65846.0,PhD,Married,0,6,3,6,1,1120,0,4,Loyal,10
34380.0,Graduation,Married,1,4,1,3,4,175,0,8,At Risk,6
41638.0,Graduation,Divorced,1,5,5,3,4,441,0,8,Potential,8
63207.0,Graduation,Together,0,2,3,6,1,1502,0,7,Loyal,10
28320.0,Graduation,Together,1,1,0,3,1,43,0,8,At Risk,4
43140.0,Graduation,Married,1,4,1,5,1,235,0,6,Potential,8
52531.0,Graduation,Married,0,7,2,10,2,794,0,6,Loyal,10
40246.0,Graduation,Divorced,1,1,0,2,1,13,0,6,At Risk,4
35196.0,Graduation,Together,1,6,1,5,6,497,1,8,Potential,8
35196.0,Graduation,Together,1,6,1,5,6,497,0,8,Potential,8
70596.0,Graduation,Single,0,3,5,12,1,968,0,2,Loyal,11
70596.0,Graduation,Single,0,3,5,12,1,968,0,2,Loyal,11
52597.0,PhD,Single,1,6,3,8,3,578,0,5,Potential,9
42394.0,Master,Single,1,1,0,3,1,32,0,7,At Risk,4
81657.0,Graduation,Single,0,3,4,8,1,1097,0,1,Loyal,10
49154.0,PhD,Married,2,4,1,8,6,411,0,6,Potential,8
34074.0,Graduation,Together,2,3,3,3,5,255,0,6,Potential,8
,Graduation,Married,0,6,5,12,1,1611,0,3,Loyal,12
70638.0,Master,Divorced,0,4,5,10,1,1334,0,3,Loyal,11
